dt_captura;recurso;arquivo;url;http_last_modified;etag;sha256;bytes;caminho;situacao;motivo
2026-09-24T19:01:22Z;cotahist_diario;COTAHIST_D17092026.ZIP;https://bvmf.bmfbovespa.com.br/InstDados/SerHist/COTAHIST_D17092026.ZIP;Thu, 17 Sep 2026 23:33:28 GMT;"""398e12f1fc46dd1:0""";c878bab71779df1a42bf42f0ab7568e4705f438da3862bb697d46b56fff1b739;640513;data/bronze/b3/cotahist_diario/COTAHIST_D17092026.ZIP;novo;
2026-09-24T19:01:25Z;cotahist_diario;COTAHIST_D18092026.ZIP;https://bvmf.bmfbovespa.com.br/InstDados/SerHist/COTAHIST_D18092026.ZIP;Fri, 18 Sep 2026 23:34:50 GMT;"""f845a34cc647dd1:0""";dbb432658fac047210d385058d79f632bca7139f920436a0872eba72e7f706bb;652381;data/bronze/b3/cotahist_diario/COTAHIST_D18092026.ZIP;novo;
2026-09-24T19:01:28Z;cotahist_diario;COTAHIST_D21092026.ZIP;https://bvmf.bmfbovespa.com.br/InstDados/SerHist/COTAHIST_D21092026.ZIP;Mon, 21 Sep 2026 23:34:01 GMT;"""2eeaa8ae214add1:0""";96f394541246e89161148f67c33bfd2dfe3ebc2b60b3f30480ef0fbbff9463a0;497066;data/bronze/b3/cotahist_diario/COTAHIST_D21092026.ZIP;novo;
2026-09-24T19:01:30Z;cotahist_diario;COTAHIST_D22092026.ZIP;https://bvmf.bmfbovespa.com.br/InstDados/SerHist/COTAHIST_D22092026.ZIP;Wed, 23 Sep 2026 00:03:01 GMT;"""334ef2e5ee4add1:0""";29d676da6d2df1e487ba7ae91e5c51d76810511e1cd9b326d09c8254d1b57192;465043;data/bronze/b3/cotahist_diario/COTAHIST_D22092026.ZIP;novo;
2026-09-24T19:01:33Z;cotahist_diario;COTAHIST_D23092026.ZIP;https://bvmf.bmfbovespa.com.br/InstDados/SerHist/COTAHIST_D23092026.ZIP;Wed, 23 Sep 2026 23:41:41 GMT;"""1c308f15b54bdd1:0""";e2671e6a18e3cf9e628713bf60dc278d5e7e4948026618497156231d3fec2c6f;463627;data/bronze/b3/cotahist_diario/COTAHIST_D23092026.ZIP;novo;
2026-09-24T19:02:54Z;cotahist;COTAHIST_A2026.ZIP;https://bvmf.bmfbovespa.com.br/InstDados/SerHist/COTAHIST_A2026.ZIP;Wed, 23 Sep 2026 23:43:07 GMT;"""d0e7bd48b54bdd1:0""";4f2cf2aac1073446ccd827f5ba868fe5cf15d5cdc87d636178fe00ac06741768;84469516;data/bronze/b3/cotahist/COTAHIST_A2026.ZIP;novo;
2026-09-25T14:37:46Z;cotahist_diario;COTAHIST_D24092026.ZIP;https://bvmf.bmfbovespa.com.br/InstDados/SerHist/COTAHIST_D24092026.ZIP;Thu, 24 Sep 2026 23:40:08 GMT;"""1abec587e4cdd1:0""";7ef9fb0e832f2c67effaf65be66c736f593fecbe3c4598ad9d0be6ff5e6d5bfc;568900;data/bronze/b3/cotahist_diario/COTAHIST_D24092026.ZIP;novo;
2026-09-26T13:46:14Z;cotahist_diario;COTAHIST_D25092026.ZIP;https://bvmf.bmfbovespa.com.br/InstDados/SerHist/COTAHIST_D25092026.ZIP;Sat, 26 Sep 2026 00:51:04 GMT;"""896c171c514ddd1:0""";1d62e1d49777c8b85dba3e546a5040d0f78765fb1cd439433c5303f5320ae4a8;587865;data/bronze/b3/cotahist_diario/COTAHIST_D25092026.ZIP;novo;
